guide	element	locus	gene	minus_v1_normalized	minus_v2_normalized	plus_v1_normalized	plus_v2_normalized	minus_auxin_effect	plus_auxin_effect
220629_CohesinTapseq_g10_pool_25	chr11:69450980-69451637	chr11	IGHMBP2	1.2882587605261124	1.1466696623177937	1.2131533043974798	0.9890240920032957	1.217464211421953	1.1010886982003878
220629_CohesinTapseq_g10_pool_25	chr11:69450980-69451637	chr11	MYEOV	0.8562792516804428	1.756462898655535	0.8380678031742028	0.8624324460725883	1.306371075167989	0.8502501246233956
220629_CohesinTapseq_g10_pool_25	chr11:69450980-69451637	chr11	FGF19	0.695088821937281	1.2599024233342027	0.5474086964095742	1.1013816507297634	0.9774956226357419	0.8243951735696688
220629_CohesinTapseq_g10_pool_25	chr11:69450980-69451637	chr11	CPT1A	1.130519764070342	0.8928908888589687	1.0239842305647167	0.9144267725337603	1.0117053264646554	0.9692055015492385
220629_CohesinTapseq_g10_pool_25	chr11:69450980-69451637	chr11	MRPL21	0.9089396159087221	0.8593875578334259	0.9699253102351761	0.9732670218213714	0.884163586871074	0.9715961660282737
220629_CohesinTapseq_g10_pool_25	chr11:69450980-69451637	chr11	ORAOV1	0.5754765047216787	1.170829126258993	1.0037217149723268	1.0048592441043416	0.8731528154903359	1.004290479538334
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	CCND1	0.9789992972046831	0.8915986343507127	0.8789744889339086	0.9341969943603673	0.935298965777698	0.9065857416471379
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	CTTN	1.0007975990644253	1.0396010968600529	0.8468914580744255	1.0222626010157652	1.020199347962239	0.9345770295450953
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	ANO1	0.4149964506779016	0.4404897327244917	0.7422177698114092	0.5209383875569782	0.4277430917011966	0.6315780786841937
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	FADD	1.0840024401954345	1.0029338266994896	0.9082451512995529	0.9260368038748321	1.043468133447462	0.9171409775871925
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	PPFIA1	1.1882946420261642	0.8925064855434338	1.0355724566040467	0.9125712564960122	1.040400563784799	0.9740718565500295
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	IGHMBP2	0.8235765184712923	1.1040954402335015	1.131835427559318	1.2882534944733908	0.963835979352397	1.2100444610163543
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	MYEOV	1.0406519161581194	0.9494951476398125	0.8033503148076333	1.0921830210124035	0.9950735318989659	0.9477666679100184
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	FGF19	1.3325447267172876	1.0235394244972464	0.7838776876684533	0.5684598353684328	1.1780420756072671	0.6761687615184431
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	CPT1A	0.9792118846201282	0.8865239670699375	1.0181633914775607	0.9367431778223893	0.9328679258450329	0.977453284649975
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	MRPL21	1.1433419362148842	0.9974572917450752	0.9493806527905294	0.9411787928481086	1.0703996139799798	0.945279722819319
220629_CohesinTapseq_g10_pool_26	chr11:69450980-69451637	chr11	ORAOV1	0.8994674399899294	0.9886035375181187	1.0765848715439763	1.1171073895195425	0.9440354887540241	1.0968461305317594
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	CCND1	0.7984159919662468	0.9894137651765649	0.9972579351838553	1.0711334324260546	0.8939148785714058	1.0341956838049549
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	CTTN	0.9360690331480098	0.9627499140216605	1.0577381735793325	1.1743424433253837	0.9494094735848352	1.1160403084523582
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	ANO1	2.0944995805529394	1.2285392673365791	0.6963925967536928	1.8087740703604458	1.6615194239447593	1.2525833335570693
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	FADD	0.9070704470466633	0.9043990407911098	0.8732307743640138	0.6996652864855606	0.9057347439188865	0.7864480304247872
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	PPFIA1	0.9908546057082415	0.8004670187335192	1.1419373991989514	0.9845998725352453	0.8956608122208803	1.0632686358670984
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	IGHMBP2	1.179570379748605	0.8183403734221816	1.271033951364862	0.572366340928161	0.9989553765853934	0.9217001461465115
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	MYEOV	0.5629125779994172	1.04579012248787	0.8907864589790621	1.1893096995557757	0.8043513502436437	1.040048079267419
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	FGF19	1.2951509236044634	1.2713224385923458	1.1544175696830439	0.7737902846279286	1.2832366810984046	0.9641039271554863
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	CPT1A	1.1136792450268707	0.8520381089598393	0.9426001376205085	1.213772396562596	0.9828586769933549	1.0781862670915523
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	MRPL21	1.164257068827547	1.008726924520028	1.1063974814093547	1.1063426709921302	1.0864919966737876	1.1063700762007425
220629_CohesinTapseq_g10_pool_27	chr11:69450980-69451637	chr11	ORAOV1	1.0761542272381042	0.6485229568906284	1.2427026674590866	0.8925263454611095	0.8623385920643662	1.0676145064600981
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	CCND1	0.8658433678000075	0.9150955971711415	0.9198580447521796	1.0371958250042257	0.8904694824855746	0.9785269348782026
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	CTTN	1.0503352989254142	0.8391086888483492	0.9338348940428375	1.097264739514047	0.9447219938868817	1.0155498167784422
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	ANO1	0.36875880730041505	2.9763845847760932	0.7164209427066948	0.9083556549786442	1.6725716960382542	0.8123882988426695
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	FADD	0.9149014581699254	1.0397795341494862	1.0544972185016381	0.9152296324983192	0.9773404961597059	0.9848634254999786
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	PPFIA1	1.0283716757873314	1.394489011246315	1.0543131777974057	0.9051118710768947	1.2114303435168232	0.9797125244371503
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	IGHMBP2	1.8388917708291563	1.1825795220268565	1.427740440096496	1.0382862585917747	1.5107356464280064	1.2330133493441353
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	MYEOV	1.293268538247726	0.6329907191389705	0.8846775167521854	1.4430607266963669	0.9631296286933483	1.163869121724276
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	FGF19	0.34483401184895496	0.29279330455863467	0.9202829182941278	1.2517446574814248	0.3188136582037948	1.0860137878877762
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	CPT1A	0.815050109774973	1.0004032435540573	0.9776631908074852	0.7462485152479201	0.9077266766645151	0.8619558530277027
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	MRPL21	0.952218028268551	1.2629180703582943	0.8610235868797693	1.2230994996245086	1.1075680493134226	1.042061543252139
220629_CohesinTapseq_g10_pool_28	chr11:69450980-69451637	chr11	ORAOV1	1.3818397489379373	0.9071271717428493	1.4719683551077807	0.47982384625966235	1.1444834603403933	0.9758961006837215
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	CCND1	0.8543038929398833	1.075819965636381	0.7646360276444459	0.9990193015920381	0.9650619292881322	0.881827664618242
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	CTTN	0.9620600851892251	1.2064941444809216	1.0096431206177154	1.0529696733349991	1.0842771148350734	1.0313063969763574
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	ANO1	2.4718885798048893	1.1690694446585246	1.66932522465901	1.1166741684250172	1.820479012231707	1.3929996965420135
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	FADD	1.0660212075939182	0.9797401752605317	0.8767259681953522	0.7616287871625378	1.022880691427225	0.819177377678945
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	PPFIA1	0.9993527194885539	0.6525294435640046	1.018654171502014	0.7901280517220839	0.8259410815262792	0.904391111612049
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	IGHMBP2	1.6328529998367272	1.6418581614898928	1.2036082954920229	1.2446868266232103	1.63735558066331	1.2241475610576167
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	MYEOV	1.2802467371939155	0.8269048051213538	0.93038207935547	0.734923790604619	1.0535757711576346	0.8326529349800444
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	FGF19	0.8730281299146877	3.451920233528906	0.7781808444424708	1.4786502156259103	2.1624741817217967	1.1284155300341905
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	CPT1A	0.9897371850786032	1.0810499520129	1.0567195997162757	0.8654046834795365	1.0353935685457516	0.9610621415979061
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	MRPL21	1.0899856878571124	1.2441438977812012	0.9476348177475237	0.9420697266650458	1.1670647928191569	0.9448522722062848
220629_CohesinTapseq_g10_pool_29	chr11:69450980-69451637	chr11	ORAOV1	0.5360146169100372	0.9730320812396327	1.5140552737015707	0.8008823806974277	0.7545233490748349	1.1574688271994993
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	CCND1	0.9004308731773246	1.0694985274798732	0.840091860301449	0.8893088645055154	0.9849647003285988	0.8647003624034821
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	CTTN	1.0987806551259252	0.979448885918538	1.1155626953454805	1.1826281415904987	1.0391147705222314	1.1490954184679896
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	ANO1	1.2316611869002916	1.3202956500411198	0.8319236866353623	1.4642135303642807	1.2759784184707057	1.1480686084998215
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	FADD	0.8831596932751802	0.9833211820918448	1.0503554167831506	1.0400661681759427	0.9332404376835125	1.0452107924795466
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	PPFIA1	1.0468015425835753	1.2387251347519197	0.856469040318989	0.8766333120870047	1.1427633386677476	0.8665511762029968
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	IGHMBP2	0.8686649329548636	0.8952915057898111	0.9895151167325086	1.1809628721596848	0.8819782193723373	1.0852389944460967
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	MYEOV	1.486732666286834	1.0418495191887016	0.8398755266440442	0.9280113750009683	1.2642910927377677	0.8839434508225062
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	FGF19	1.0206040535890708	0.9189694838540918	0.5842107673338116	0.6172390959848962	0.9697867687215813	0.6007249316593539
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	CPT1A	0.8345067318046775	0.9562152864764627	0.9467645844431821	0.9112117412323112	0.8953610091405702	0.9289881628377467
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	MRPL21	1.0770776827318824	0.9296805036101756	0.8281878868989911	1.0251496458774094	1.003379093171029	0.9266687663882003
220629_CohesinTapseq_g10_pool_30	chr11:69450980-69451637	chr11	ORAOV1	0.8947529512535193	1.1241529578955423	0.703154504622135	0.9525528872783946	1.0094529545745308	0.8278536959502648
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	CCND1						
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	CTTN						
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	ANO1						
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	FADD						
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	PPFIA1						
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	IGHMBP2						
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	MYEOV						
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	FGF19						
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	CPT1A						
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	MRPL21						
220629_CohesinTapseq_g10_pool_31	chr11:69452744-69454122	chr11	ORAOV1						
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	CCND1	0.7946775663925859	0.8161238668637315	0.7385182208821922	0.6773350105072765	0.8054007166281587	0.7079266156947344
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	CTTN	0.9088709225362744	0.906449361747101	1.043953356231539	1.0786032834072985	0.9076601421416877	1.0612783198194187
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	ANO1	1.4367183958844654	0.7757810717176851	1.0098905481115674	1.7721020768558895	1.1062497338010753	1.3909963124837286
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	FADD	0.989507345645676	0.9590408311060801	1.1204470209374249	1.0722875897152808	0.974274088375878	1.096367305326353
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	PPFIA1	0.7106621417240352	0.7789063894204798	0.8944356482205352	0.9546393637482249	0.7447842655722575	0.9245375059843801
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	IGHMBP2	1.0049281150882508	0.7732684756708236	1.299276615802833	1.2864107239661824	0.8890982953795372	1.2928436698845078
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	MYEOV	1.3050154881484584	1.5510203965140208	1.2095823436229751	0.8408699342607898	1.4280179423312396	1.0252261389418824
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	FGF19	0.6720311996010498	1.1332021607662244	0.5910882555579481	0.9559080985264968	0.902616680183637	0.7734981770422225
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	CPT1A	0.9190687335592803	0.976938144335599	1.1094142658802133	1.042232740719365	0.9480034389474397	1.0758235032997892
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	MRPL21	0.9561819548626258	0.9669919179515568	0.8985056388355229	0.9070858758739281	0.9615869364070913	0.9027957573547255
220629_CohesinTapseq_g10_pool_32	chr11:69452744-69454122	chr11	ORAOV1	0.780232582786975	0.7981687478610144	1.1859754741236759	0.8147566245158369	0.7892006653239947	1.0003660493197564
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	CCND1	0.8343578733019146	0.9049168401435688	0.748621459663188	0.8798642437154067	0.8696373567227417	0.8142428516892974
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	CTTN	0.9206451009005294	1.0590985727913638	0.9719611850873129	0.9313328324855482	0.9898718368459466	0.9516470087864306
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	ANO1	1.602419149660992	1.3285218559508898	0.32427714823217263	0.8149667003439309	1.465470502805941	0.5696219242880518
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	FADD	1.012776101167438	0.8489771463014599	1.0211002838872703	0.911667038775158	0.930876623734449	0.9663836613312141
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	PPFIA1	1.0082741702078704	0.8590972488221214	1.07681578496157	0.9807705507916132	0.9336857095149959	1.0287931678765916
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	IGHMBP2	0.9267190163276983	1.1102631705320065	1.1387334450817064	0.5333007519277261	1.0184910934298523	0.8360170985047162
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	MYEOV	1.2655500798223263	1.068286213863805	0.9767426022438909	1.3707707174767503	1.1669181468430656	1.1737566598603206
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	FGF19	1.2530629179832549	1.24140983023334	0.9480044850001923	1.084964029416607	1.2472363741082975	1.0164842572083996
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	CPT1A	0.9485464934669969	0.9215852680375025	1.0326905558664696	0.9503892401266119	0.9350658807522497	0.9915398979965407
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	MRPL21	0.9656912834010312	1.0578025022927275	1.1254719935601554	0.8940827290197729	1.0117468928468794	1.009777361289964
220629_CohesinTapseq_g10_pool_33	chr11:69452744-69454122	chr11	ORAOV1	0.9636577469798386	1.0499870566008571	0.5109856679728721	0.32458245931054647	1.0068224017903478	0.4177840636417093
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	CCND1	0.8803031388244875	0.8636717438267796	0.8273100362976639	0.810999951336271	0.8719874413256335	0.8191549938169674
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	CTTN	1.1488671881583332	1.3710363096722529	1.1045690161633321	1.1548498482976866	1.259951748915293	1.1297094322305092
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	ANO1	0.5779626864029441	0.7323270782334244	0.9395218985648884	0.7628196626327477	0.6551448823181842	0.851170780598818
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	FADD	1.0899951995328234	0.8614226461746634	1.0722798376087372	0.8808160498183083	0.9757089228537434	0.9765479437135227
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	PPFIA1	0.9327782639079828	0.9738608283496224	1.111887650818553	0.7788084890997478	0.9533195461288027	0.9453480699591503
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	IGHMBP2	1.1259608957086698	1.191660530346008	1.1012088782598706	1.0039178673857758	1.1588107130273388	1.0525633728228232
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	MYEOV	1.2631519114035696	0.854186705584275	1.4386890709712625	1.0370175789968314	1.0586693084939223	1.237853324984047
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	FGF19	1.0269634234836027	1.5334390667294462	1.391083318435719	0.9400394085450565	1.2802012451065243	1.1655613634903879
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	CPT1A	0.9859373514530652	1.177869993272669	1.2111690456880622	0.9121696372473496	1.0819036723628672	1.0616693414677059
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	MRPL21	0.7318344574905172	1.1489933099307836	1.1281991292668863	0.9879578193658329	0.9404138837106504	1.0580784743163596
220629_CohesinTapseq_g10_pool_34	chr11:69452744-69454122	chr11	ORAOV1	0.9563745224564937	0.6805989390217804	0.6548425546459214	0.30551051160634285	0.818486730739137	0.4801765331261322
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	CCND1	0.8505102990367092	1.006973021522587	0.8892274694041084	0.7367409196430474	0.9287416602796481	0.8129841945235778
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	CTTN	0.9605980367197425	0.9592691825662154	1.0075715989728427	1.1552825184260334	0.9599336096429789	1.081427058699438
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	ANO1	1.1399804346821856	0.19065441475796202	1.0053299020995463	0.3981045377376292	0.6653174247200738	0.7017172199185877
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	FADD	0.9245429107541275	1.0981851742389361	0.8451775580747684	1.1075060286175076	1.0113640424965318	0.976341793346138
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	PPFIA1	0.8434850078829763	0.9760982318301443	0.920459587132898	0.9431578718820287	0.9097916198565603	0.9318087295074633
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	IGHMBP2	1.0603548421021134	0.7846326069826264	0.7759026462974092	0.5935081024997685	0.9224937245423699	0.6847053743985889
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	MYEOV	0.7203510229528346	1.441942939640593	1.0075460176117534	1.0078887390400062	1.0811469812967138	1.00771737832588
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	FGF19	1.0619260627772924	1.833532507401964	1.1784339965193908	0.7515249112999736	1.4477292850896282	0.9649794539096822
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	CPT1A	0.9673791290821921	1.0329683220514776	0.9083622323149727	1.0958542262459794	1.0001737255668348	1.0021082292804762
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	MRPL21	0.8144197759978234	0.9724372231973659	0.8653727500546392	1.046229263101065	0.8934284995975947	0.9558010065778522
220629_CohesinTapseq_g10_pool_35	chr11:69452744-69454122	chr11	ORAOV1	0.9712314076495299	1.1454615852414778	0.7485388560392643	0.8713830882370758	1.0583464964455038	0.80996097213817
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	CCND1	0.6296314744782902	0.8057543603834028	0.8328826400470015	0.8039409068259098	0.7176929174308464	0.8184117734364557
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	CTTN	1.111629314191758	1.0714991811198773	0.9411190197398412	1.3167402733120643	1.0915642476558176	1.1289296465259528
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	ANO1	0.35357987334373936	1.1478383036038708	1.0506160614860574	0.0	0.7507090884738051	0.5253080307430287
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	FADD	0.7489036151305863	0.905630968375516	0.9657510380250979	1.5525590994595029	0.8272672917530512	1.2591550687423003
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	PPFIA1	1.050435913793695	1.1536990159851936	1.2836708458033135	0.914928959772782	1.1020674648894442	1.0992999027880477
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	IGHMBP2	1.0893837700885882	1.3433275529986413	2.224866660438525	1.5388575058956928	1.2163556615436146	1.8818620831671091
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	MYEOV	0.36248581490666215	1.0152720366539512	0.7409164420807438	1.8003125321846905	0.6888789257803066	1.2706144871327172
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	FGF19	1.0196319992946257	0.762836440083762	1.915193119756106	0.8441209217824815	0.8912342196891938	1.3796570207692938
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	CPT1A	1.139486095341182	0.7130088920163329	0.9408203120352756	1.1530924762016368	0.9262474936787575	1.0469563941184563
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	MRPL21	1.0893706929926497	0.9097082453009705	1.1044412167181417	0.9600079989693975	0.99953946914681	1.0322246078437696
220629_CohesinTapseq_g10_pool_36	chr11:69452744-69454122	chr11	ORAOV1	1.716281864873546	0.6544327904657345	1.837632557924181	0.7232837860463613	1.1853573276696403	1.2804581719852712
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	CCND1	0.7714691828969127	0.8657782919086834	0.7154679319436568	0.8501008324629704	0.818623737402798	0.7827843822033136
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	CTTN	0.9269362484361646	1.0364886511897518	1.100448445799745	1.2163660279893918	0.9817124498129581	1.1584072368945684
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	ANO1	0.9117813571382527	1.4590092644649775	0.5630361675524493	1.5964402888140397	1.185395310801615	1.0797382281832446
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	FADD	1.0590573907884993	1.150293298527151	1.0966107187730536	0.9544840724079536	1.1046753446578252	1.0255473955905037
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	PPFIA1	0.967587530940857	1.2101939567812834	1.1522087483014025	1.0319680013626036	1.0888907438610702	1.0920883748320032
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	IGHMBP2	0.6935807062969729	0.9336360661504436	0.8536975448199996	0.7072012936435871	0.8136083862237082	0.7804494192317933
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	MYEOV	0.8097867870772729	0.8248380050709855	1.3333875914346704	1.0048548187798603	0.8173123960741292	1.1691212051072655
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	FGF19	0.5406231087796226	0.9345035789647871	0.6683857360755258	1.2511717403726141	0.7375633438722049	0.9597787382240699
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	CPT1A	1.1041721600644028	0.9339827535880707	1.0381403604201116	1.0999297913770034	1.0190774568262366	1.0690350758985576
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	MRPL21	1.0509644029518739	1.0856248040025918	1.0123064770246981	1.0736920979991054	1.068294603477233	1.0429992875119019
220629_CohesinTapseq_g10_pool_37	chr11:69452744-69454122	chr11	ORAOV1	1.556860039739368	0.7510538163003614	1.3170736882651097	1.127818461627449	1.1539569280198647	1.2224460749462793
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	CCND1	0.8715610302600475	0.8484172891814858	0.7104921125898399	0.7800073580715489	0.8599891597207667	0.7452497353306944
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	CTTN	1.0192858812918557	1.2140118976043157	0.9638812748301777	1.0175555934530536	1.1166488894480857	0.9907184341416156
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	ANO1	1.260589578738182	1.7190087859272825	0.9179544195663621	0.8148850492160492	1.4897991823327321	0.8664197343912057
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	FADD	0.9899483241241605	0.8836705444352704	0.8051569028631422	1.103744242393704	0.9368094342797154	0.9544505726284231
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	PPFIA1	1.03513124164837	1.0099260372158627	0.9130698084827656	1.0263647333072108	1.0225286394321165	0.9697172708949882
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	IGHMBP2	1.1293792581655622	1.2041751174753368	1.3072945288249596	0.6347569294820133	1.1667771878204496	0.9710257291534865
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	MYEOV	1.1512903292077072	0.9495353958646124	1.0454442889441236	0.870161000191304	1.05041286253616	0.9578026445677138
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	FGF19	0.9091936698146501	1.0174897857468344	0.8626744504179225	0.8418084510644636	0.9633417277807422	0.8522414507411931
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	CPT1A	0.9584665595023903	1.023178328372526	0.965415668754038	1.061875455309672	0.9908224439374582	1.013645562031855
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	MRPL21	0.9911956248539461	0.9189316364670117	0.9387460790461013	1.1401819121638164	0.955063630660479	1.039463995604959
220629_CohesinTapseq_g10_pool_38	chr11:69452744-69454122	chr11	ORAOV1	0.9116765341124887	0.7887848147656046	1.1876745220493787	1.0907168453571627	0.8502306744390467	1.1391956837032708
220629_CohesinTapseq_g10_pool_39	chr11:69452744-69454122	chr11	CCND1						
220629_CohesinTapseq_g10_pool_39	chr11:69452744-69454122	chr11	CTTN						
220629_CohesinTapseq_g10_pool_39	chr11:69452744-69454122	chr11	ANO1						
220629_CohesinTapseq_g10_pool_39	chr11:69452744-69454122	chr11	FADD						
220629_CohesinTapseq_g10_pool_39	chr11:69452744-69454122	chr11	PPFIA1						
220629_CohesinTapseq_g10_pool_39	chr11:69452744-69454122	chr11	IGHMBP2						
220629_CohesinTapseq_g10_pool_39	chr11:69452744-69454122	chr11	MYEOV						
220629_CohesinTapseq_g10_pool_39	chr11:69452744-69454122	chr11	FGF19						
